time,T [Nm],w [rad/s]
0.3176,0.55149,53.855
0.31769,0.55669,53.861
0.31778,0.55231,53.856
0.31787,0.5543,53.859
0.31796,0.55396,53.858
0.31805,0.5548,53.858
0.31816,0.54248,53.861
0.31827,0.55122,53.855
0.31838,0.55814,53.861
0.31849,0.54952,53.857
0.3186,0.55808,53.86
0.31871,0.55055,53.858
0.31882,0.55662,53.86
0.31893,0.55208,53.858
0.31904,0.55487,53.86
0.31915,0.55437,53.857
0.31926,0.55082,53.863
0.31937,0.5627,53.853
0.31948,0.53134,53.873
0.31951,0.48492,53.865
0.31954,0.5032,53.847
0.31957,0.58791,53.844
0.31962,0.60591,53.868
0.31967,0.51461,53.871
0.31971,0.51288,53.849
0.31976,0.59533,53.85
0.31981,0.58347,53.869
0.31985,0.51124,53.865
0.31986,0.50656,53.86
0.31986,0.50656,53.86
0.31991,0.55325,53.847
0.31999,0.58165,53.865
0.32004,0.52275,53.863
0.32009,0.54316,53.85
0.32014,0.58526,53.857
0.3202,0.54833,53.865
0.3203,0.55527,53.852
0.3204,0.55628,53.863
0.3205,0.55153,53.855
0.32061,0.55527,53.861
0.32071,0.55395,53.857
0.32081,0.55375,53.859
0.32092,0.55318,53.859
0.32102,0.5576,53.858
0.32112,0.54559,53.861
0.32123,0.55282,53.856
0.32133,0.55742,53.861
0.32143,0.54938,53.858
0.32153,0.5585,53.86
0.32164,0.5499,53.858
0.32174,0.55728,53.859
0.32184,0.55123,53.859
0.32195,0.55615,53.859
0.32205,0.5521,53.859
0.32215,0.55542,53.86
0.32225,0.55297,53.858
0.32236,0.55374,53.862
0.32246,0.55707,53.853
0.32256,0.54293,53.872
0.3226,0.48221,53.863
0.32264,0.52532,53.843
0.32264,0.53992,53.842
0.32264,0.53992,53.842
0.32268,0.61504,53.852
0.32272,0.59042,53.872
0.32275,0.51086,53.87
0.32279,0.50272,53.851
0.32283,0.57365,53.845
0.32289,0.59101,53.868
0.32293,0.51663,53.867
0.32298,0.52249,53.849
0.32302,0.58963,53.851
0.32307,0.57883,53.867
0.32311,0.51899,53.864
0.32316,0.53433,53.849
0.3232,0.58702,53.854
0.32325,0.56771,53.866
0.3233,0.52182,53.858
0.32336,0.56248,53.851
0.32344,0.55938,53.864
0.32353,0.54057,53.854
0.32359,0.57189,53.857
0.32365,0.54965,53.862
0.32376,0.56091,53.854
0.32387,0.54591,53.861
0.32398,0.55091,53.857
0.32409,0.54899,53.859
0.3242,0.55348,53.858
0.32431,0.55154,53.859
0.32442,0.55368,53.859
0.32453,0.55207,53.859
0.32464,0.55393,53.859
0.32475,0.55457,53.859
0.32486,0.55471,53.859
0.32497,0.55318,53.859
0.32508,0.55465,53.859
0.32519,0.55335,53.859
0.3253,0.5544,53.859
0.3254,0.55357,53.859
0.32542,0.55385,53.859
0.32542,0.55385,53.859
0.32553,0.55397,53.859
0.32564,0.55389,53.859
0.32575,0.55395,53.859
0.32586,0.55382,53.859
0.32597,0.55402,53.859
0.32608,0.55359,53.859
0.32619,0.55448,53.859
0.3263,0.55232,53.86
0.32641,0.55781,53.858
0.32652,0.54251,53.865
0.32663,0.5877,53.841
0.32665,0.64027,53.847
0.32667,0.64691,53.866
0.3267,0.56952,53.883
0.32673,0.47265,53.871
0.32676,0.48824,53.844
0.3268,0.58912,53.839
0.32684,0.62544,53.869
0.32688,0.53566,53.878
0.32692,0.47829,53.856
0.32696,0.55767,53.84
0.327,0.62329,53.858
0.32704,0.55816,53.875
0.32708,0.4909,53.861
0.32712,0.5371,53.844
0.32717,0.61035,53.856
0.32721,0.56718,53.871
0.32727,0.50384,53.857
0.32731,0.55389,53.846
0.32736,0.59738,53.86
0.32741,0.53775,53.868
0.32747,0.53184,53.85
0.32753,0.58645,53.857
0.32758,0.55237,53.866
0.32768,0.54199,53.853
0.32775,0.56637,53.859
0.32782,0.54442,53.859
0.3279,0.55707,53.856
0.32801,0.54823,53.86
0.32813,0.56269,53.857
0.3282,0.55716,53.862
0.3282,0.55716,53.862
0.32831,0.54976,53.856
0.32843,0.55845,53.86
0.32854,0.5502,53.858
0.32866,0.55719,53.86
0.32877,0.55175,53.858
0.32889,0.55556,53.86
0.329,0.55343,53.858
0.32912,0.55343,53.861
0.32923,0.55671,53.857
0.32935,0.54709,53.863
0.32946,0.57047,53.852
0.32958,0.51405,53.876
0.3296,0.46327,53.865
0.32963,0.48702,53.844
0.32966,0.58839,53.839
0.32971,0.62725,53.869
0.32974,0.53712,53.879
0.32978,0.47737,53.856
0.32983,0.5628,53.84
0.32987,0.62418,53.859
0.32991,0.55432,53.876
0.32995,0.48928,53.859
0.33,0.55034,53.843
0.33004,0.61194,53.857
0.33008,0.56082,53.872
0.33014,0.50531,53.855
0.33018,0.56537,53.846
0.33025,0.57891,53.867
0.3303,0.51654,53.862
0.33035,0.54728,53.849
0.33042,0.58224,53.862
0.33047,0.53407,53.864
0.33052,0.53567,53.852
0.33057,0.57718,53.855
0.33062,0.56054,53.864
0.3307,0.53797,53.855
0.33077,0.56894,53.857
0.33084,0.54695,53.86
0.33091,0.55213,53.855
0.33098,0.56328,53.858
0.33098,0.56328,53.858
0.33107,0.55202,53.857
0.33116,0.55225,53.859
0.33125,0.55808,53.857
0.33135,0.54829,53.859
0.33144,0.5529,53.858
0.33153,0.5479,53.858
0.33162,0.55806,53.857
0.33174,0.55155,53.859
0.33186,0.55581,53.858
0.33198,0.55296,53.859
0.3321,0.55503,53.859
0.33222,0.55329,53.859
0.33234,0.55483,53.859
0.33246,0.55336,53.859
0.33258,0.55449,53.86
0.3327,0.55435,53.859
0.33282,0.551,53.862
0.33294,0.56537,53.854
0.33306,0.51502,53.876
0.33308,0.46589,53.866
0.33311,0.48574,53.845
0.33314,0.5838,53.839
0.33319,0.62398,53.869
0.33323,0.53278,53.878
0.33327,0.47878,53.857
0.33331,0.55458,53.841
0.33335,0.62293,53.858
0.33339,0.56158,53.875
0.33343,0.492,53.863
0.33347,0.52986,53.845
0.33351,0.60429,53.851
0.33355,0.58868,53.869
0.33359,0.51587,53.868
0.33362,0.51177,53.851
0.33366,0.57802,53.847
0.33372,0.58331,53.867
0.33375,0.53273,53.868
0.33375,0.53273,53.868
0.33381,0.52659,53.85
0.33387,0.58882,53.854
0.33392,0.55391,53.867
0.33402,0.53939,53.853
0.33409,0.57088,53.859
0.33415,0.54328,53.861
0.33422,0.55302,53.855
0.33433,0.55078,53.861
0.33443,0.55978,53.855
0.33453,0.55847,53.859
0.33464,0.55766,53.858
0.33474,0.55446,53.859
0.33484,0.55471,53.858
0.33495,0.55385,53.859
0.33505,0.55367,53.859
0.33515,0.55399,53.859
0.33526,0.55439,53.858
0.33536,0.55485,53.859
0.33546,0.55309,53.859
0.33557,0.55466,53.859
0.33567,0.55343,53.859
0.33577,0.55433,53.859
0.33588,0.55371,53.859
0.33598,0.55413,53.859
0.3361,0.55416,53.859
0.33623,0.55424,53.859
0.33636,0.55406,53.859
0.33648,0.55429,53.86
0.33653,0.55408,53.86
0.33653,0.55408,53.86
0.33666,0.55511,53.859
0.33678,0.55089,53.861
0.33691,0.56449,53.857
0.33703,0.51896,53.871
0.33706,0.48592,53.86
0.3371,0.53062,53.844
0.33714,0.61301,53.855
0.33719,0.56903,53.874
0.33723,0.49848,53.863
0.33728,0.54471,53.846
0.33734,0.60154,53.862
0.33738,0.5444,53.871
0.33747,0.53992,53.85
0.33753,0.5893,53.86
0.33758,0.54441,53.867
0.33766,0.54382,53.852
0.33774,0.57387,53.862
0.3378,0.53474,53.862
0.33786,0.55088,53.853
0.33795,0.56284,53.862
0.33803,0.54299,53.857
0.33811,0.56249,53.858
0.3382,0.54901,53.859
0.33828,0.55549,53.857
0.3384,0.55027,53.86
0.33851,0.5594,53.858
0.33862,0.55018,53.859
0.33874,0.54813,53.861
0.33885,0.5467,53.857
0.33897,0.56062,53.86
0.33908,0.54849,53.858
0.33919,0.55826,53.86
0.33931,0.55079,53.859
0.33931,0.55145,53.859
0.33931,0.55145,53.859
0.33942,0.55545,53.86
0.33954,0.55308,53.859
0.33965,0.55409,53.86
0.33976,0.5552,53.858
0.33988,0.55004,53.862
0.33999,0.56402,53.854
0.3401,0.52885,53.871
0.34014,0.48748,53.858
0.34018,0.55085,53.843
0.34023,0.61433,53.858
0.34027,0.55982,53.874
0.34031,0.49865,53.861
0.34035,0.54294,53.846
0.34041,0.60239,53.86
0.34045,0.54982,53.871
0.34054,0.53742,53.85
0.3406,0.58968,53.859
0.34065,0.54873,53.867
0.34075,0.54946,53.852
0.34084,0.56428,53.863
0.34092,0.53496,53.858
0.34099,0.56616,53.856
0.34106,0.55292,53.862
0.34118,0.55936,53.856
0.34129,0.54793,53.861
0.34141,0.55259,53.858
0.34153,0.55032,53.86
0.34164,0.5538,53.859
0.34176,0.55297,53.859
0.34188,0.55418,53.859
0.342,0.55462,53.859
0.34209,0.55502,53.86
0.34209,0.55502,53.86
0.3422,0.55379,53.86
0.34232,0.5549,53.859
0.34244,0.55484,53.86
0.34255,0.55314,53.859
0.34267,0.55463,53.86
0.34279,0.55345,53.86
0.34291,0.55433,53.86
0.34302,0.55378,53.86
0.34314,0.554,53.86
0.34326,0.55424,53.86
0.34337,0.55327,53.86
0.34349,0.55569,53.859
0.34361,0.55007,53.862
0.34372,0.56345,53.857
0.34384,0.52967,53.869
0.34396,0.62156,53.836
0.34398,0.6845,53.849
0.344,0.67137,53.876
0.34403,0.55709,53.893
0.34406,0.43646,53.873
0.34409,0.46286,53.839
0.34412,0.59669,53.831
0.34415,0.67141,53.857
0.34418,0.60804,53.885
0.34421,0.48589,53.882
0.34424,0.44721,53.854
0.34427,0.5318,53.833
0.34432,0.65231,53.853
0.34435,0.60784,53.879
0.34438,0.49879,53.879
0.34442,0.47264,53.848
0.34446,0.58409,53.838
0.3445,0.63682,53.862
0.34453,0.55615,53.879
0.34457,0.47807,53.863
0.34461,0.52059,53.842
0.34464,0.61065,53.847
0.34468,0.60664,53.869
0.34472,0.52134,53.873
0.34477,0.50953,53.847
0.34481,0.59225,53.846
0.34485,0.59956,53.866
0.34486,0.57706,53.87
0.34486,0.57706,53.87
0.34491,0.50851,53.864
0.34495,0.52651,53.848
0.34499,0.5908,53.85
0.34503,0.58323,53.866
0.34507,0.52441,53.865
0.34511,0.52347,53.851
0.34515,0.57606,53.85
0.3452,0.57596,53.864
0.34525,0.52425,53.861
0.3453,0.55227,53.85
0.34537,0.5751,53.861
0.34543,0.53991,53.861
0.3455,0.55492,53.853
0.34561,0.55754,53.861
0.34572,0.54898,53.855
0.34583,0.55949,53.86
0.34593,0.54909,53.857
0.34604,0.55821,53.859
0.34615,0.55074,53.858
0.34626,0.55651,53.859
0.34637,0.5524,53.857
0.34648,0.55448,53.861
0.34659,0.55561,53.856
0.3467,0.54792,53.865
0.34681,0.57062,53.847
0.34683,0.61392,53.854
0.34686,0.59558,53.87
0.3469,0.5176,53.871
0.34694,0.50378,53.852
0.34698,0.57187,53.846
0.34704,0.58728,53.868
0.34709,0.51611,53.866
0.34714,0.53012,53.849
0.34718,0.59169,53.853
0.34723,0.56771,53.868
0.34728,0.51694,53.861
0.34732,0.54842,53.849
0.34739,0.58146,53.862
0.34744,0.53381,53.864
0.3475,0.53812,53.852
0.34755,0.57779,53.855
0.3476,0.5566,53.864
0.34764,0.53215,53.859
0.34764,0.53215,53.859
0.34773,0.56501,53.854
0.34782,0.55077,53.861
0.34793,0.55835,53.855
0.34803,0.54978,53.86
0.34814,0.55206,53.857
0.34825,0.55166,53.859
0.34836,0.55367,53.858
0.34847,0.55353,53.859
0.34858,0.55415,53.859
0.34869,0.55433,53.859
0.34879,0.55434,53.859
0.3489,0.55414,53.859
0.34901,0.554,53.859
0.34912,0.55445,53.859
0.34923,0.55503,53.859
0.34934,0.5558,53.86
0.34945,0.55216,53.859
0.34956,0.55538,53.859
0.34966,0.55278,53.859
0.34977,0.55478,53.859
0.34988,0.55327,53.859
0.34999,0.55439,53.859
0.3501,0.55355,53.859
0.35021,0.55413,53.86
0.35032,0.55387,53.859
0.35042,0.55392,53.86
0.35042,0.55392,53.86
0.35053,0.55459,53.859
0.35064,0.55179,53.861
0.35075,0.55947,53.856
0.35085,0.53836,53.868
0.35096,0.59868,53.834
0.35098,0.66694,53.842
0.351,0.68108,53.865
0.35103,0.598,53.889
0.35106,0.45122,53.877
0.3511,0.4671,53.839
0.35114,0.61111,53.834
0.35117,0.65956,53.867
0.35121,0.54641,53.886
0.35125,0.45217,53.864
0.35128,0.50955,53.836
0.35132,0.6265,53.842
0.35135,0.63112,53.871
0.35139,0.52399,53.88
0.35142,0.46695,53.857
0.35146,0.54232,53.837
0.35149,0.62814,53.85
0.35153,0.60287,53.873
0.35156,0.50934,53.874
0.35161,0.4959,53.848
0.35165,0.59524,53.844
0.35169,0.6041,53.868
0.35174,0.51368,53.87
0.35178,0.51038,53.848
0.35183,0.59262,53.847
0.35187,0.59023,53.867
0.35191,0.5159,53.866
0.35196,0.52401,53.848
0.352,0.59059,53.851
0.35205,0.57686,53.867
0.35209,0.51814,53.863
0.35213,0.53723,53.849
0.35218,0.58788,53.854
0.35222,0.56393,53.866
0.35228,0.52498,53.856
0.35234,0.56754,53.852
0.35239,0.5661,53.862
0.35245,0.53433,53.858
0.35251,0.55914,53.853
0.35258,0.55464,53.861
0.35266,0.54133,53.856
0.35272,0.55905,53.856
0.35283,0.54539,53.859
0.35294,0.57198,53.856
0.35305,0.56231,53.855
0.35309,0.58281,53.856
0.35314,0.56272,53.865
0.3532,0.52813,53.857
0.3532,0.52813,53.857
0.35326,0.56855,53.853
0.35332,0.562,53.863
0.35339,0.53434,53.857
0.35345,0.56447,53.854
0.35353,0.55484,53.861
0.35365,0.55325,53.855
0.35376,0.55536,53.86
0.35388,0.55345,53.857
0.35399,0.55415,53.859
0.35411,0.55448,53.858
0.35423,0.55388,53.859
0.35434,0.55358,53.859
0.35446,0.55599,53.859
0.35457,0.55038,53.86
0.35469,0.55871,53.859
0.3548,0.55297,53.859
0.35492,0.55967,53.86
0.35504,0.5495,53.859
0.35515,0.55725,53.86
0.35527,0.55166,53.86
0.35538,0.55563,53.86
0.3555,0.55286,53.86
0.35562,0.55469,53.86
0.35573,0.55379,53.859
0.35585,0.55333,53.861
0.35596,0.55642,53.858
0.35598,0.56091,53.858
0.35598,0.56091,53.858
0.35609,0.54819,53.86
0.35621,0.56113,53.86
0.35632,0.54699,53.856
0.35644,0.55159,53.873
0.35647,0.49773,53.871
0.35649,0.48683,53.855
0.35653,0.55318,53.842
0.35657,0.61858,53.858
0.35661,0.55864,53.875
0.35665,0.4947,53.862
0.35669,0.54169,53.845
0.35675,0.60637,53.86
0.35679,0.5542,53.872
0.35684,0.50807,53.856
0.3569,0.57594,53.849
0.35695,0.58206,53.866
0.357,0.51991,53.863
0.35706,0.54741,53.85
0.35712,0.58141,53.862
0.35718,0.53497,53.864
0.35723,0.53728,53.853
0.35728,0.57676,53.855
0.35733,0.55801,53.864
0.35741,0.54218,53.854
0.35749,0.56744,53.859
0.35756,0.54387,53.86
0.35762,0.55182,53.855
0.35771,0.55396,53.86
0.35781,0.55529,53.856
0.3579,0.55145,53.86
0.358,0.5509,53.857
0.35809,0.55191,53.859
0.35819,0.55346,53.858
0.35831,0.55606,53.858
0.35843,0.54443,53.86
0.35855,0.55499,53.857
0.35867,0.5538,53.861
0.35875,0.5488,53.858
0.35875,0.5488,53.858
0.35887,0.55741,53.86
0.359,0.55174,53.859
0.35912,0.55524,53.86
0.35924,0.55394,53.859
0.35936,0.55245,53.861
0.35948,0.55845,53.857
0.3596,0.54358,53.864
0.35972,0.57807,53.852
0.35984,0.49573,53.878
0.35987,0.44573,53.864
0.35989,0.48171,53.84
0.35992,0.59913,53.836
0.35997,0.64467,53.869
0.36,0.55145,53.884
0.36003,0.46237,53.864
0.36007,0.51912,53.839
0.36011,0.62476,53.847
0.36014,0.61391,53.873
0.36018,0.51122,53.876
0.36022,0.48078,53.853
0.36026,0.56443,53.84
0.3603,0.62477,53.86
0.36034,0.55241,53.876
0.36038,0.48897,53.859
0.36043,0.55386,53.843
0.36047,0.61201,53.858
0.36051,0.55071,53.872
0.36057,0.50522,53.854
0.36062,0.57955,53.848
0.36067,0.58293,53.866
0.36073,0.51763,53.863
0.36078,0.54647,53.849
0.36085,0.58463,53.861
0.36089,0.53968,53.864
0.36097,0.54744,53.852
0.36104,0.57114,53.861
0.36109,0.53773,53.861
0.36115,0.54898,53.853
0.36123,0.56737,53.859
0.36131,0.54566,53.859
0.36138,0.5556,53.856
0.3615,0.54889,53.859
0.36153,0.5482,53.857
0.36153,0.5482,53.857
0.36165,0.54343,53.86
0.36177,0.55256,53.856
0.36189,0.55598,53.86
0.36201,0.55223,53.857
0.36213,0.5555,53.86
0.36224,0.55323,53.858
0.36236,0.55407,53.86
0.36248,0.55506,53.858
0.3626,0.5513,53.861
0.36272,0.55977,53.857
0.36284,0.54195,53.864
0.36296,0.58011,53.851
0.36308,0.49306,53.879
0.3631,0.4445,53.866
0.36312,0.46262,53.845
0.36315,0.56896,53.833
0.36318,0.65608,53.855
0.36322,0.59911,53.882
0.36325,0.48391,53.877
0.36329,0.4701,53.848
0.36332,0.57028,53.836
0.36336,0.64194,53.858
0.36339,0.57339,53.88
0.36344,0.47415,53.863
0.36347,0.51927,53.841
0.36351,0.60938,53.845
0.36354,0.61613,53.868
0.36358,0.53529,53.876
0.36362,0.48988,53.854
0.36367,0.57522,53.843
0.36373,0.59568,53.868
0.36377,0.5163,53.869
0.36381,0.5134,53.85
0.36385,0.58531,53.848
0.3639,0.59165,53.865
0.36394,0.52709,53.867
0.36398,0.51839,53.852
0.36402,0.57607,53.849
0.36408,0.57848,53.865
0.36413,0.52309,53.862
0.36418,0.54782,53.85
0.36426,0.57782,53.861
0.36431,0.53961,53.862
0.36431,0.53935,53.862
0.36431,0.53935,53.862
0.36438,0.5529,53.853
0.36447,0.55404,53.861
0.36456,0.5422,53.856
0.36462,0.5585,53.857
0.36473,0.54887,53.859
0.36484,0.56103,53.857
0.36495,0.55533,53.858
0.36506,0.56132,53.859
0.36516,0.54803,53.858
0.36527,0.55854,53.858
0.36538,0.55074,53.859
0.36549,0.55628,53.858
0.3656,0.55238,53.859
0.36573,0.55522,53.859
0.36586,0.55374,53.859
0.36598,0.55437,53.859
0.36611,0.55419,53.86
0.36624,0.55416,53.86
0.36637,0.55396,53.86
0.3665,0.5547,53.86
0.36663,0.55294,53.86
0.36676,0.55732,53.86
0.36689,0.54559,53.861
0.36702,0.57737,53.86
0.36709,0.56436,53.866
0.36709,0.56436,53.866
0.36722,0.54659,53.857
0.36731,0.56449,53.862
0.36741,0.54335,53.86
0.3675,0.56175,53.859
0.3676,0.54896,53.861
0.36769,0.55572,53.859
0.36779,0.5539,53.861
0.36788,0.55316,53.859
0.368,0.55366,53.86
0.36811,0.55479,53.859
0.36823,0.55327,53.86
0.36834,0.5539,53.86
0.36846,0.55611,53.859
0.36858,0.54856,53.861
0.36869,0.56314,53.859
0.36881,0.55698,53.859
0.36892,0.56214,53.861
0.36904,0.54734,53.859
0.36915,0.55894,53.86
0.36927,0.55028,53.86
0.36939,0.55656,53.86
0.3695,0.5522,53.86
0.36962,0.55491,53.861
0.36973,0.554,53.859
0.36985,0.5522,53.862
0.36986,0.54597,53.861
0.36986,0.54597,53.861
0.36998,0.5603,53.859
0.3701,0.54659,53.86
0.37021,0.56168,53.862
0.37033,0.55125,53.852
0.37037,0.60033,53.856
0.37042,0.56257,53.871
0.37048,0.51284,53.857
0.37053,0.56481,53.85
0.3706,0.56848,53.867
0.37068,0.52679,53.856
0.37074,0.57295,53.854
0.37079,0.56574,53.865
0.37085,0.52974,53.86
0.37091,0.5584,53.853
0.371,0.55792,53.863
0.37109,0.54481,53.856
0.37118,0.56347,53.86
0.37127,0.54639,53.859
0.37136,0.5585,53.858
0.37145,0.55174,53.86
0.37157,0.5565,53.858
0.37168,0.55173,53.859
0.3718,0.55545,53.859
0.37191,0.55647,53.858
0.37203,0.54226,53.861
0.37214,0.55343,53.856
0.37226,0.55568,53.862
0.37237,0.55183,53.858
0.37249,0.556,53.861
0.3726,0.55244,53.858
0.37264,0.55871,53.859
0.37264,0.55871,53.859
0.37276,0.55105,53.86
0.37287,0.55621,53.859
0.37299,0.55249,53.859
0.3731,0.55441,53.861
0.37322,0.55624,53.857
0.37333,0.54496,53.865
0.37345,0.58183,53.846
0.37348,0.62803,53.854
0.3735,0.60779,53.872
0.37354,0.51824,53.876
0.37358,0.49541,53.85
0.37363,0.5928,53.846
0.37368,0.60104,53.869
0.37372,0.51215,53.87
0.37377,0.5164,53.849
0.37381,0.59605,53.85
0.37386,0.58131,53.869
0.37391,0.51155,53.865
0.37395,0.53496,53.848
0.374,0.5944,53.855
0.37405,0.56413,53.868
0.3741,0.51739,53.857
0.37415,0.56248,53.85
0.37423,0.56607,53.865
0.37431,0.53175,53.855
0.37436,0.5705,53.854
0.37442,0.56292,53.863
0.37447,0.53457,53.859
0.37453,0.55775,53.854
0.37463,0.54888,53.862
0.37474,0.56015,53.855
0.37484,0.55891,53.86
0.37494,0.55679,53.857
0.37505,0.55468,53.859
0.37515,0.55443,53.858
0.37526,0.55389,53.859
0.37536,0.55378,53.859
0.37542,0.55362,53.859
0.37542,0.55362,53.859
0.37552,0.55399,53.859
0.37563,0.55407,53.859
0.37573,0.55419,53.859
0.37584,0.55379,53.859
0.37594,0.55328,53.859
0.37605,0.5521,53.859
0.37615,0.55564,53.859
0.37626,0.55252,53.859
0.37636,0.55499,53.859
0.37646,0.55317,53.859
0.37657,0.55445,53.859
0.37667,0.55354,53.859
0.37678,0.5542,53.859
0.37688,0.55367,53.859
0.37699,0.55414,53.859
0.37709,0.55367,53.859
0.3772,0.55414,53.859
0.3773,0.55368,53.859
0.3774,0.55394,53.86
0.37751,0.55443,53.858
0.37761,0.55129,53.862
0.37772,0.56292,53.85
0.37776,0.60548,53.857
0.3778,0.56672,53.871
0.37785,0.50679,53.859
0.37789,0.55274,53.848
0.37795,0.59371,53.861
0.378,0.53238,53.867
0.37806,0.53105,53.852
0.37811,0.58499,53.855
0.37817,0.55538,53.866
0.3782,0.52887,53.862
0.3782,0.52887,53.862
0.37828,0.56379,53.853
0.37837,0.55724,53.863
0.37845,0.54283,53.855
0.37854,0.56623,53.859
0.37862,0.54466,53.859
0.37871,0.55836,53.856
0.37882,0.55064,53.86
0.37894,0.55711,53.857
0.37905,0.55205,53.859
0.37917,0.55354,53.859
0.37928,0.56067,53.858
0.3794,0.55579,53.861
0.37951,0.55186,53.858
0.37963,0.55605,53.86
0.37974,0.55225,53.859
0.37986,0.55528,53.86
0.37997,0.55323,53.859
0.38009,0.55413,53.86
0.38021,0.55479,53.858
0.38032,0.55161,53.861
0.38044,0.55968,53.857
0.38055,0.54097,53.865
0.38067,0.58505,53.847
0.3807,0.62299,53.857
0.38072,0.59373,53.873
0.38076,0.50698,53.871
0.3808,0.50256,53.85
0.38084,0.58165,53.846
0.38089,0.59751,53.868
0.38094,0.51135,53.867
0.38098,0.50798,53.853
0.38098,0.50798,53.853
0.38103,0.58645,53.85
0.38108,0.58004,53.868
0.38113,0.51366,53.863
0.38118,0.54759,53.849
0.38125,0.58595,53.862
0.3813,0.53424,53.865
0.38135,0.53078,53.853
0.3814,0.57795,53.854
0.38144,0.5654,53.865
0.38151,0.5291,53.858
0.38157,0.56501,53.853
0.38163,0.56428,53.862
0.38169,0.5361,53.858
0.38175,0.5603,53.854
0.38184,0.55355,53.861
0.38194,0.56012,53.855
0.38205,0.55947,53.859
0.38216,0.55751,53.858
0.38227,0.55447,53.859
0.38238,0.55489,53.858
0.38249,0.55395,53.859
0.3826,0.55373,53.859
0.38271,0.55391,53.859
0.38282,0.55442,53.859
0.38293,0.55581,53.859
0.38304,0.5568,53.859
0.38315,0.55503,53.86
0.38325,0.55268,53.859
0.38336,0.55517,53.859
0.38347,0.5529,53.859
0.38358,0.55481,53.859
0.38369,0.55329,53.859
0.38375,0.55483,53.859
0.38375,0.55483,53.859
0.38386,0.55339,53.859
0.38397,0.55443,53.859
0.38408,0.55356,53.859
0.38419,0.55426,53.859
0.3843,0.55393,53.859
0.38441,0.55317,53.86
0.38452,0.55714,53.857
0.38463,0.54349,53.866
0.38474,0.58677,53.839
0.38476,0.64772,53.846
0.38478,0.65299,53.868
0.38481,0.5679,53.885
0.38484,0.46581,53.871
0.38487,0.48095,53.843
0.38491,0.58746,53.837
0.38495,0.63218,53.869
0.38499,0.53792,53.88
0.38503,0.47153,53.857
0.38507,0.55488,53.839
0.38511,0.62899,53.856
0.38515,0.57078,53.876
0.3852,0.48574,53.861
0.38523,0.53277,53.843
0.38528,0.61427,53.855
0.38532,0.57543,53.872
0.38537,0.49969,53.862
0.38542,0.54795,53.845
0.38546,0.60324,53.857
0.38551,0.55464,53.87
0.38556,0.51381,53.854
0.38562,0.57878,53.85
0.38567,0.57102,53.866
0.38573,0.52199,53.859
0.38579,0.56027,53.85
0.38588,0.5551,53.864
0.38594,0.5317,53.855
0.386,0.56913,53.854
0.38606,0.55708,53.862
0.38614,0.54235,53.856
0.38623,0.5605,53.857
0.38632,0.55143,53.859
0.38644,0.55632,53.858
0.38653,0.5542,53.859
0.38653,0.5542,53.859
0.38666,0.56083,53.858
0.38678,0.53243,53.86
0.38691,0.56134,53.856
0.38704,0.54915,53.862
0.38716,0.55725,53.858
0.38729,0.55209,53.861
0.38742,0.55551,53.859
0.38754,0.55308,53.861
0.38767,0.55489,53.86
0.3878,0.55364,53.86
0.38792,0.55412,53.86
0.38805,0.55468,53.86
0.38817,0.55281,53.861
0.3883,0.55548,53.86
0.38843,0.55443,53.86
0.38855,0.54589,53.862
0.38868,0.5539,53.859
0.38881,0.55406,53.862
0.38893,0.55396,53.86
0.38906,0.55374,53.861
0.38919,0.55462,53.86
0.38931,0.55322,53.861
0.38931,0.55322,53.861
0.38944,0.55527,53.86
0.38956,0.55182,53.861
0.38969,0.55797,53.86
0.38981,0.54637,53.862
0.38994,0.5696,53.858
0.39007,0.5189,53.868
0.39019,0.64147,53.843
0.39021,0.67675,53.857
0.39023,0.65254,53.878
0.39026,0.5372,53.89
0.39029,0.43941,53.865
0.39033,0.5061,53.835
0.39036,0.63446,53.842
0.3904,0.64233,53.874
0.39043,0.52623,53.885
0.39047,0.4554,53.86
0.3905,0.52753,53.837
0.39054,0.63965,53.852
0.39058,0.6059,53.877
0.39061,0.50489,53.877
0.39065,0.48368,53.849
0.39069,0.58869,53.842
0.39074,0.61061,53.87
0.39078,0.52036,53.875
0.39083,0.49759,53.85
0.39087,0.59135,53.846
0.39092,0.59748,53.868
0.39097,0.5122,53.868
0.39101,0.52192,53.848
0.39106,0.5969,53.852
0.3911,0.5736,53.869
0.39115,0.51091,53.862
0.3912,0.54517,53.848
0.39126,0.59182,53.86
0.3913,0.54697,53.867
0.39139,0.54363,53.852
0.39149,0.56406,53.86
0.39158,0.54724,53.858
0.39167,0.55685,53.858
0.39179,0.55345,53.859
0.39191,0.55332,53.859
0.39203,0.55958,53.858
0.39209,0.55893,53.86
0.39209,0.55893,53.86
0.39221,0.54979,53.858
0.39233,0.55741,53.86
0.39245,0.55145,53.859
0.39257,0.55583,53.86
0.39269,0.55286,53.859
0.39281,0.55451,53.86
0.39292,0.55425,53.859
0.39304,0.55258,53.861
0.39316,0.55751,53.858
0.39328,0.54596,53.863
0.3934,0.57238,53.854
0.39352,0.50911,53.874
0.39355,0.4691,53.863
