time,T [Nm],w [rad/s]
0.086641,-11.774,27.005
0.086672,-10.605,23.319
0.086704,-9.2978,20.023
0.086735,-7.869,17.158
0.086767,-6.3366,14.76
0.086798,-4.7201,12.859
0.086829,-3.04,11.476
0.086861,-1.3178,10.63
0.086892,0.42483,10.329
0.086924,2.1656,10.576
0.086955,3.8825,11.367
0.086987,5.5538,12.691
0.087018,7.1586,14.53
0.08705,8.6766,16.859
0.087081,10.089,19.649
0.087113,11.378,22.863
0.087144,12.529,26.46
0.087175,13.526,30.394
0.087207,14.358,34.614
0.087238,15.015,39.067
0.08727,15.49,43.697
0.087301,15.776,48.445
0.087333,15.87,53.252
0.087364,15.773,58.056
0.087396,15.485,62.799
0.087427,15.011,67.42
0.087459,14.356,71.861
0.08749,13.529,76.068
0.087521,12.54,79.989
0.087553,11.403,83.573
0.087584,10.131,86.778
0.087616,8.7414,89.562
0.087647,7.2509,91.893
0.087679,5.6787,93.741
0.08771,4.0448,95.084
0.087742,2.3698,95.906
0.087773,0.67511,96.197
0.087805,-1.0178,95.956
0.087836,-2.6876,95.185
0.087867,-4.3131,93.896
0.087899,-5.874,92.106
0.08793,-7.3506,89.839
0.087962,-8.7245,87.125
0.087993,-9.9788,83.997
0.088025,-11.098,80.497
0.088056,-12.068,76.67
0.088088,-12.878,72.563
0.088119,-13.517,68.23
0.088151,-13.979,63.725
0.088182,-14.257,59.105
0.088213,-14.349,54.428
0.088245,-14.254,49.754
0.088276,-13.974,45.139
0.088308,-13.512,40.643
0.088339,-12.874,36.322
0.088371,-12.068,32.229
0.088402,-11.106,28.416
0.088434,-9.9983,24.929
0.088465,-8.7601,21.812
0.088497,-7.4068,19.105
0.088528,-5.9557,16.839
0.088559,-4.4252,15.043
0.088591,-2.8347,13.739
0.088622,-1.2044,12.942
0.088654,0.44487,12.661
0.088685,2.0923,12.899
0.088717,3.7169,13.652
0.088748,5.2983,14.908
0.08878,6.8166,16.653
0.088811,8.2527,18.861
0.088843,9.5887,21.505
0.088874,10.808,24.55
0.088905,11.896,27.957
0.088937,12.839,31.683
0.088968,13.625,35.679
0.089,14.246,39.896
0.089031,14.694,44.279
0.089063,14.963,48.774
0.089094,15.051,53.323
0.089126,14.957,57.871
0.089157,14.683,62.359
0.089189,14.232,66.731
0.08922,13.611,70.933
0.089251,12.827,74.913
0.089283,11.889,78.621
0.089314,10.812,82.011
0.089346,9.6069,85.04
0.089377,8.2903,87.672
0.089406,7.0079,89.695
0.089406,7.0079,89.695
0.089437,5.5253,91.482
0.089469,3.9828,92.791
0.0895,2.3999,93.609
0.089532,0.79673,93.925
0.089563,-0.8064,93.737
0.089595,-2.3892,93.047
0.089626,-3.9318,91.866
0.089658,-5.4146,90.209
0.089689,-6.8192,88.098
0.08972,-8.128,85.561
0.089752,-9.3248,82.631
0.089783,-10.395,79.345
0.089815,-11.325,75.746
0.089846,-12.104,71.878
0.089878,-12.722,67.792
0.089909,-13.173,63.539
0.089941,-13.45,59.173
0.089972,-13.551,54.749
0.090004,-13.475,50.322
0.090035,-13.224,45.948
0.090066,-12.799,41.682
0.090098,-12.208,37.577
0.090129,-11.458,33.684
0.090161,-10.558,30.053
0.090192,-9.5201,26.727
0.090224,-8.3573,23.748
0.090255,-7.0844,21.154
0.090287,-5.7177,18.976
0.090318,-4.2744,17.241
0.09035,-2.7729,15.969
0.090381,-1.2323,15.177
0.090412,0.3279,14.872
0.090444,1.8878,15.059
0.090475,3.4278,15.733
0.090507,4.9284,16.886
0.090538,6.3706,18.501
0.09057,7.7366,20.557
0.090601,9.0091,23.028
0.090633,10.173,25.882
0.090664,11.212,29.081
0.090696,12.116,32.585
0.090727,12.873,36.349
0.090758,13.473,40.325
0.09079,13.91,44.463
0.090821,14.178,48.711
0.090853,14.275,53.015
0.090884,14.2,57.321
0.090916,13.953,61.575
0.090947,13.539,65.724
0.090979,12.963,69.716
0.09101,12.232,73.501
0.091042,11.356,77.031
0.091073,10.346,80.264
0.091104,9.2142,83.159
0.091136,7.9757,85.68
0.091167,6.646,87.796
0.091199,5.242,89.482
0.09123,3.7816,90.716
0.091262,2.2832,91.484
0.091293,0.76583,91.778
0.091325,-0.75126,91.594
0.091356,-2.2489,90.935
0.091388,-3.7082,89.812
0.091419,-5.1109,88.239
0.09145,-6.4393,86.236
0.091482,-7.6769,83.831
0.091513,-8.8084,81.053
0.091545,-9.8197,77.94
0.091576,-10.699,74.53
0.091608,-11.434,70.867
0.091639,-12.018,66.997
0.091671,-12.442,62.97
0.091702,-12.703,58.837
0.091734,-12.796,54.649
0.091765,-12.722,50.46
0.091796,-12.482,46.321
0.091828,-12.078,42.285
0.091859,-11.517,38.402
0.091891,-10.805,34.721
0.091922,-9.9511,31.287
0.09194,-9.4194,29.501
0.09194,-9.4194,29.501
0.091971,-8.3681,26.536
0.092003,-7.2064,23.919
0.092034,-5.9492,21.685
0.092066,-4.6123,19.859
0.092097,-3.2129,18.464
0.092129,-1.7686,17.517
0.09216,-0.29773,17.03
0.092191,1.181,17.006
0.092223,2.6488,17.446
0.092254,4.0872,18.343
0.092286,5.4782,19.685
0.092317,6.8041,21.454
0.092349,8.0486,23.627
0.09238,9.196,26.175
0.092412,10.232,29.066
0.092443,11.145,32.263
0.092475,11.922,35.725
0.092506,12.555,39.407
0.092537,13.036,43.264
0.092569,13.359,47.246
0.0926,13.521,51.303
0.092632,13.52,55.384
0.092663,13.356,59.437
0.092695,13.032,63.413
0.092726,12.552,67.261
0.092758,11.922,70.933
0.092789,11.151,74.383
0.092821,10.247,77.569
0.092852,9.2242,80.451
0.092883,8.0937,82.993
0.092915,6.8703,85.164
0.092946,5.5698,86.937
0.092978,4.2084,88.291
0.093009,2.8036,89.209
0.093041,1.3731,89.68
0.093072,-0.065048,89.701
0.093104,-1.4925,89.27
0.093135,-2.8914,88.395
0.093167,-4.2441,87.087
0.093198,-5.5335,85.364
0.093229,-6.7437,83.248
0.093261,-7.8595,80.767
0.093292,-8.8671,77.952
0.093324,-9.7542,74.84
0.093355,-10.51,71.471
0.093387,-11.125,67.887
0.093418,-11.592,64.135
0.09345,-11.906,60.26
0.093481,-12.063,56.312
0.093513,-12.061,52.342
0.093544,-11.901,48.398
0.093575,-11.584,44.531
0.093607,-11.116,40.788
0.093638,-10.502,37.216
0.09367,-9.7508,33.86
0.093701,-8.8711,30.763
0.093733,-7.8743,27.961
0.093764,-6.7734,25.49
0.093796,-5.5822,23.381
0.093827,-4.316,21.659
0.093859,-2.9907,20.345
0.09389,-1.6233,19.456
0.093921,-0.23113,19.001
0.093953,1.1682,18.985
0.093984,2.5571,19.408
0.094016,3.9179,20.263
0.094047,5.2335,21.539
0.094079,6.4874,23.219
0.09411,7.6639,25.281
0.094142,8.7485,27.698
0.094173,9.7276,30.439
0.094205,10.589,33.469
0.094236,11.323,36.748
0.094267,11.92,40.237
0.094299,12.373,43.889
0.09433,12.677,47.659
0.094362,12.828,51.499
0.094393,12.824,55.361
0.094425,12.667,59.197
0.094456,12.358,62.959
0.094488,11.901,66.598
0.094519,11.303,70.07
0.094551,10.57,73.332
0.094582,9.7136,76.343
0.094613,8.7434,79.066
0.094645,7.6718,81.466
0.094676,6.5127,83.515
0.094708,5.2808,85.187
0.094739,3.9916,86.462
0.094771,2.6615,87.324
0.094802,1.3074,87.763
0.094834,-0.053591,87.776
0.094849,-0.71071,87.628
0.094849,-0.71071,87.628
0.09488,-2.0502,87.008
0.094912,-3.3543,85.973
0.094943,-4.6065,84.536
0.094975,-5.7911,82.716
0.095006,-6.8935,80.537
0.095038,-7.8999,78.027
0.095069,-8.7978,75.218
0.095101,-9.5764,72.146
0.095132,-10.226,68.85
0.095163,-10.739,65.373
0.095195,-11.109,61.758
0.095226,-11.332,58.05
0.095258,-11.405,54.297
0.095289,-11.328,50.546
0.095321,-11.102,46.844
0.095352,-10.73,43.237
0.095384,-10.217,39.77
0.095415,-9.5691,36.488
0.095447,-8.7956,33.429
0.095478,-7.906,30.634
0.095509,-6.9115,28.136
0.095541,-5.8249,25.966
0.095572,-4.6601,24.151
0.095604,-3.4317,22.713
0.095635,-2.1555,21.669
0.095667,-0.84756,21.032
0.095698,0.4755,20.81
0.09573,1.7969,21.004
0.095761,3.1,21.61
0.095793,4.3684,22.621
0.095824,5.5861,24.023
0.095855,6.7379,25.797
0.095887,7.8095,27.921
0.095918,8.7874,30.366
0.09595,9.6598,33.101
0.095981,10.416,36.092
0.096013,11.046,39.3
0.096044,11.544,42.685
0.096076,11.902,46.203
0.096107,12.117,49.81
0.096139,12.187,53.461
0.09617,12.11,57.11
0.096201,11.889,60.71
0.096233,11.525,64.218
0.096264,11.025,67.588
0.096296,10.394,70.779
0.096327,9.6404,73.752
0.096359,8.7742,76.468
0.09639,7.8061,78.896
0.096422,6.7486,81.003
0.096453,5.6151,82.766
0.096485,4.42,84.161
0.096516,3.1785,85.173
0.096547,1.9063,85.789
0.096579,0.61949,86.002
0.09661,-0.66566,85.81
0.096642,-1.9329,85.217
0.096673,-3.1663,84.23
0.096705,-4.3504,82.864
0.096736,-5.4703,81.135
0.096768,-6.5121,79.067
0.096799,-7.4629,76.686
0.096831,-8.3109,74.023
0.096862,-9.0457,71.111
0.096893,-9.6583,67.989
0.096925,-10.141,64.695
0.096956,-10.489,61.271
0.096988,-10.698,57.761
0.097019,-10.764,54.209
0.097051,-10.689,50.659
0.097082,-10.472,47.157
0.097114,-10.117,43.745
0.097145,-9.6294,40.467
0.097177,-9.0142,37.364
0.097208,-8.28,34.474
0.097239,-7.436,31.833
0.097271,-6.493,29.474
0.097302,-5.4632,27.426
0.097334,-4.3595,25.715
0.097365,-3.196,24.361
0.097397,-1.9875,23.38
0.097428,-0.74926,22.785
0.09746,0.50296,22.582
0.097491,1.7533,22.772
0.097523,2.9861,23.354
0.097554,4.1857,24.317
0.097585,5.3372,25.651
0.097617,6.426,27.336
0.097648,7.4386,29.352
0.09768,8.3624,31.671
0.097711,9.1862,34.265
0.097743,9.8996,37.1
0.097774,10.494,40.139
0.09779,10.747,41.738
0.09779,10.747,41.738
0.097822,11.149,45.012
0.097853,11.418,48.392
0.097884,11.549,51.833
0.097916,11.543,55.292
0.097947,11.398,58.727
0.097979,11.118,62.094
0.09801,10.705,65.35
0.098042,10.166,68.456
0.098073,9.5072,71.373
0.098105,8.7369,74.063
0.098136,7.8652,76.495
0.098168,6.9031,78.637
0.098199,5.8629,80.463
0.09823,4.7579,81.952
0.098262,3.602,83.084
0.098293,2.4099,83.846
0.098325,1.1967,84.23
0.098356,-0.022183,84.231
0.098388,-1.2315,83.85
0.098419,-2.4159,83.092
0.098451,-3.5605,81.968
0.098482,-4.651,80.493
0.098514,-5.6738,78.686
0.098545,-6.6162,76.57
0.098576,-7.4664,74.173
0.098608,-8.214,71.525
0.098639,-8.8499,68.66
0.098671,-9.3663,65.615
0.098702,-9.7571,62.429
0.098734,-10.017,59.14
0.098765,-10.145,55.792
0.098797,-10.137,52.426
0.098828,-9.9954,49.085
0.09886,-9.7214,45.81
0.098891,-9.3188,42.643
0.098922,-8.793,39.622
0.098954,-8.1506,36.787
0.098985,-7.4,34.171
0.099017,-6.5507,31.808
0.099048,-5.6137,29.727
0.09908,-4.6007,27.953
0.099111,-3.5248,26.509
0.099143,-2.3995,25.411
0.099174,-1.2392,24.673
0.099206,-0.058608,24.304
0.099237,1.1274,24.307
0.099268,2.3039,24.682
0.0993,3.4559,25.423
0.099331,4.569,26.521
0.099363,5.6293,27.959
0.099394,6.6235,29.721
0.099426,7.5393,31.783
0.099457,8.3652,34.118
0.099489,9.0912,36.696
0.09952,9.7084,39.485
0.099552,10.209,42.449
0.099583,10.588,45.551
0.099614,10.84,48.75
0.099646,10.962,52.008
0.099677,10.953,55.282
0.099709,10.813,58.532
0.09974,10.545,61.716
0.099772,10.152,64.796
0.099803,9.6394,67.732
0.099835,9.0134,70.488
0.099866,8.2822,73.03
0.099898,7.4552,75.326
0.099929,6.543,77.347
0.09996,5.5571,79.069
0.099992,4.5102,80.471
0.10002,3.4154,81.535
0.10005,2.2866,82.249
0.10009,1.1383,82.605
0.10012,-0.015262,82.598
0.10015,-1.1594,82.23
0.10018,-2.2796,81.505
0.10021,-3.362,80.435
0.10024,-4.3929,79.032
0.10028,-5.3594,77.315
0.10031,-6.2496,75.307
0.10032,-6.5611,74.485
0.10032,-6.5611,74.485
0.10035,-7.3285,72.119
0.10038,-7.9953,69.528
0.10041,-8.5532,66.745
0.10044,-8.9955,63.805
0.10048,-9.317,60.747
0.10051,-9.5138,57.608
0.10054,-9.5838,54.427
0.10057,-9.5262,51.246
0.1006,-9.3422,48.104
0.10063,-9.0342,45.04
0.10066,-8.6063,42.094
0.1007,-8.064,39.3
0.10073,-7.4145,36.695
0.10076,-6.6659,34.311
0.10079,-5.8279,32.177
0.10082,-4.9112,30.32
0.10085,-3.9274,28.763
0.10088,-2.8891,27.524
0.10092,-1.8094,26.619
0.10095,-0.70202,26.058
0.10098,0.41901,25.848
0.10101,1.5395,25.991
0.10104,2.6454,26.483
0.10107,3.7227,27.32
0.1011,4.7579,28.488
0.10114,5.738,29.973
0.10117,6.6509,31.756
0.1012,7.4852,33.813
0.10123,8.2305,36.117
0.10126,8.8778,38.64
0.10129,9.4191,41.35
0.10132,9.8479,44.211
0.10136,10.159,47.187
0.10139,10.349,50.242
0.10142,10.415,53.335
0.10145,10.358,56.43
0.10148,10.177,59.485
0.10151,9.8762,62.465
0.10154,9.4586,65.33
0.10158,8.9299,68.045
0.10161,8.2969,70.576
0.10164,7.5678,72.893
0.10167,6.7519,74.966
0.1017,5.8595,76.769
0.10173,4.902,78.28
0.10177,3.8917,79.482
0.1018,2.8412,80.359
0.10183,1.764,80.901
0.10186,0.67359,81.102
0.10189,-0.41618,80.959
0.10192,-1.4916,80.476
0.10195,-2.5391,79.659
0.10199,-3.5456,78.519
0.10202,-4.4985,77.072
0.10205,-5.3859,75.335
0.10208,-6.1968,73.331
0.10211,-6.9211,71.087
0.10214,-7.5499,68.631
0.10217,-8.0756,65.993
0.10221,-8.4918,63.208
0.10224,-8.7934,60.312
0.10227,-8.9771,57.339
0.1023,-9.0406,54.329
0.10233,-8.9834,51.319
0.10236,-8.8066,48.347
0.10239,-8.5124,45.449
0.10243,-8.1049,42.663
0.10246,-7.5893,40.023
0.10249,-6.9723,37.562
0.10252,-6.2618,35.311
0.10255,-5.4669,33.297
0.10258,-4.5977,31.546
0.10261,-3.6654,30.078
0.10265,-2.6817,28.913
0.10268,-1.6591,28.064
0.10271,-0.6107,27.54
0.10274,0.45034,27.349
0.10277,1.5106,27.492
0.1028,2.5567,27.966
0.10283,3.5755,28.765
0.10287,4.5541,29.877
0.1029,5.4804,31.289
0.10293,6.3428,32.982
0.10296,7.1306,34.935
0.10299,7.834,37.121
0.10302,8.4444,39.513
0.10305,8.9544,42.081
0.10309,9.3577,44.791
0.10312,9.6497,47.61
0.10315,9.8267,50.502
0.10318,9.8869,53.431
0.10321,9.8298,56.359
0.10324,9.6562,59.249
0.10328,9.3687,62.067
0.10331,8.9709,64.775
0.10332,8.7846,65.807
0.10332,8.7846,65.807
0.10335,8.2421,68.308
0.10339,7.4648,71.063
0.10343,6.5641,73.499
0.10346,5.5564,75.573
0.1035,4.4603,77.249
0.10354,3.2959,78.497
0.10358,2.0844,79.295
0.10361,0.84785,79.631
0.10365,-0.39111,79.498
0.10369,-1.61,78.9
0.10373,-2.7867,77.85
0.10377,-3.9,76.367
0.1038,-4.9298,74.48
0.10384,-5.8577,72.224
0.10388,-6.667,69.64
0.10392,-7.3436,66.776
0.10395,-7.8754,63.684
0.10399,-8.2532,60.422
0.10403,-8.4705,57.049
0.10407,-8.5239,53.625
0.10411,-8.4128,50.214
0.10414,-8.1395,46.877
0.10418,-7.7093,43.674
0.10422,-7.1303,40.663
0.10426,-6.4134,37.899
0.10429,-5.5719,35.43
0.10433,-4.6211,33.3
0.10437,-3.5786,31.549
0.10441,-2.4635,30.206
0.10445,-1.2962,29.294
0.10448,-0.098059,28.831
0.10452,1.1091,28.822
0.10456,2.3033,29.267
0.1046,3.4628,30.157
0.10464,4.5668,31.475
0.10467,5.5952,33.195
0.10471,6.5297,35.286
0.10475,7.3535,37.708
0.10479,8.052,40.417
0.10482,8.6129,43.363
0.10486,9.0265,46.492
0.1049,9.2855,49.747
0.10494,9.3858,53.069
0.10498,9.326,56.398
0.10501,9.1074,59.672
0.10505,8.7344,62.833
0.10509,8.214,65.824
0.10513,7.5561,68.591
0.10516,6.7728,71.085
0.1052,5.8785,73.261
0.10524,4.8897,75.08
0.10528,3.8246,76.51
0.10532,2.7025,77.526
0.10535,1.544,78.11
0.10539,0.37026,78.253
0.10543,-0.79741,77.954
0.10547,-1.9378,77.218
0.1055,-3.0302,76.061
0.10554,-4.0551,74.503
0.10558,-4.9938,72.575
0.10562,-5.8297,70.313
0.10566,-6.5478,67.757
0.10569,-7.1355,64.956
0.10573,-7.5824,61.96
0.10577,-7.8809,58.824
0.10581,-8.0258,55.606
0.10584,-8.015,52.363
0.10585,-7.9961,51.77
0.10585,-7.9961,51.77
0.10589,-7.8019,48.575
0.10593,-7.4568,45.483
0.10596,-6.9673,42.55
0.106,-6.3425,39.829
0.10604,-5.5942,37.368
0.10608,-4.7361,35.212
0.10612,-3.7841,33.399
0.10615,-2.7554,31.961
0.10619,-1.6691,30.924
0.10623,-0.54504,30.305
0.10627,0.59637,30.114
0.1063,1.7343,30.354
0.10634,2.8481,31.02
0.10638,3.9175,32.098
0.10642,4.9234,33.569
0.10646,5.8475,35.403
0.10649,6.6733,37.568
0.10653,7.3861,40.022
0.10657,7.9734,42.722
0.10661,8.4248,45.617
0.10664,8.7325,48.654
0.10668,8.8913,51.778
0.10672,8.8987,54.932
0.10676,8.755,58.06
0.1068,8.4631,61.104
0.10683,8.0285,64.009
0.10687,7.4596,66.724
0.10691,6.7668,69.199
0.10695,5.963,71.39
0.10698,5.0629,73.259
0.10702,4.0831,74.771
0.10706,3.0415,75.9
0.1071,1.9573,76.627
0.10714,0.85002,76.94
0.10717,-0.26001,76.833
0.10721,-1.3526,76.31
0.10725,-2.4081,75.382
0.10729,-3.4073,74.065
0.10732,-4.3322,72.384
0.10736,-5.1663,70.372
0.1074,-5.8947,68.065
0.10744,-6.5045,65.507
0.10748,-6.9848,62.743
0.10751,-7.3274,59.824
0.10755,-7.5264,56.805
0.10759,-7.5785,53.739
0.10763,-7.4832,50.682
0.10766,-7.2425,47.69
0.1077,-6.8611,44.817
0.10774,-6.3461,42.114
0.10778,-5.7073,39.63
0.10782,-4.9564,37.411
0.10785,-4.1073,35.494
0.10789,-3.1756,33.915
0.10793,-2.1783,32.701
0.10797,-1.1338,31.873
0.108,-0.061158,31.446
0.10804,1.0202,31.427
0.10808,2.0904,31.814
0.10812,3.1303,32.6
0.10816,4.1208,33.769
0.10819,5.0443,35.3
0.10823,5.884,37.164
0.10827,6.625,39.326
0.10831,7.2542,41.746
0.10835,7.7604,44.379
0.10838,8.1347,47.178
0.10842,8.3708,50.092
0.10846,8.4648,53.066
0.1085,8.4152,56.048
0.10853,8.2233,58.983
0.10857,7.8929,61.819
0.10861,7.4303,64.503
0.10865,6.8443,66.988
0.10869,6.1455,69.229
0.10872,5.347,71.187
0.10876,4.4634,72.825
0.1088,3.5157,74.111
0.1088,3.5157,74.111
0.10884,2.512,75.033
0.10887,1.4752,75.569
0.10891,0.42398,75.711
0.10895,-0.62237,75.455
0.10899,-1.6449,74.809
0.10903,-2.6251,73.785
0.10906,-3.5454,72.401
0.1091,-4.389,70.685
0.10914,-5.141,68.667
0.10918,-5.788,66.386
0.10921,-6.3184,63.883
0.10925,-6.7231,61.205
0.10929,-6.9949,58.399
0.10933,-7.1293,55.518
0.10937,-7.1241,52.613
0.1094,-6.9799,49.738
0.10944,-6.6995,46.944
0.10948,-6.2883,44.282
0.10952,-5.754,41.8
0.10955,-5.1066,39.542
0.10959,-4.358,37.549
0.10963,-3.5221,35.856
0.10967,-2.6141,34.494
0.10971,-1.6508,33.485
0.10974,-0.64969,32.849
0.10978,0.37089,32.595
0.10982,1.3924,32.727
0.10986,2.3962,33.242
0.10989,3.3642,34.129
0.10993,4.2788,35.372
0.10997,5.1237,36.947
0.11001,5.8836,38.825
0.11005,6.5451,40.971
0.11008,7.0963,43.345
0.11012,7.5276,45.904
0.11016,7.8315,48.602
0.1102,8.0027,51.387
0.11023,8.0387,54.212
0.11027,7.9389,57.022
0.11031,7.7056,59.769
0.11035,7.3433,62.403
0.11039,6.8588,64.875
0.11042,6.2611,67.141
0.11046,5.5614,69.162
0.1105,4.7725,70.9
0.11054,3.909,72.325
0.11057,2.9866,73.413
0.11061,2.0222,74.143
0.11065,1.0334,74.503
0.11069,0.038194,74.488
0.11073,-0.9453,74.1
0.11076,-1.8993,73.345
0.1108,-2.8065,72.238
0.11084,-3.6506,70.801
0.11088,-4.4164,69.06
0.11091,-5.0903,67.048
0.11095,-5.6602,64.801
0.11099,-6.1161,62.361
0.11103,-6.4501,59.773
0.11107,-6.6563,57.084
0.1111,-6.7314,54.342
0.11114,-6.6744,51.599
0.11118,-6.4865,48.902
0.11122,-6.1714,46.302
0.11125,-5.7352,43.844
0.11129,-5.1859,41.574
0.11133,-4.5339,39.532
0.11137,-3.7911,37.754
0.11141,-2.9712,36.273
0.11144,-2.0892,35.113
0.11148,-1.1614,34.296
0.11152,-0.20871,33.837
0.11152,-0.20871,33.837
0.11156,0.75959,33.74
0.11159,1.7219,34.007
0.11163,2.6606,34.634
0.11167,3.5589,35.608
0.11171,4.4005,36.91
0.11175,5.1703,38.516
0.11178,5.8545,40.397
0.11182,6.441,42.517
0.11186,6.9193,44.837
0.1119,7.281,47.316
0.11193,7.52,49.907
0.11197,7.6322,52.564
0.11201,7.6159,55.237
0.11205,7.4717,57.88
0.11209,7.2025,60.443
0.11212,6.8134,62.88
0.11216,6.3118,65.149
0.1122,5.707,67.207
0.11224,5.0102,69.019
0.11227,4.2342,70.551
0.11231,3.3933,71.777
0.11235,2.5028,72.676
0.11239,1.5791,73.231
0.11243,0.63888,73.433
0.11246,-0.30066,73.28
0.1125,-1.2225,72.775
0.11254,-2.1099,71.929
0.11258,-2.9469,70.757
0.11261,-3.7184,69.281
0.11265,-4.4106,67.529
0.11269,-5.0111,65.533
0.11273,-5.5093,63.33
0.11277,-5.8964,60.961
0.1128,-6.1657,58.469
0.11284,-6.3126,55.899
0.11288,-6.3347,53.298
0.11292,-6.2319,50.713
0.11295,-6.0063,48.191
0.11299,-5.6624,45.778
0.11303,-5.2066,43.517
0.11307,-4.6474,41.448
0.11311,-3.9952,39.61
0.11314,-3.2621,38.034
0.11318,-2.4614,36.749
0.11322,-1.6079,35.777
0.11326,-0.71721,35.134
0.11329,0.19449,34.833
0.11333,1.1106,34.878
0.11337,2.0144,35.266
0.11341,2.8895,35.991
0.11345,3.7201,37.038
0.11348,4.4913,38.387
0.11352,5.1893,40.014
0.11356,5.8015,41.888
0.1136,6.3171,43.974
0.11363,6.7269,46.234
0.11367,7.0239,48.627
0.11371,7.203,51.109
0.11375,7.2611,53.635
0.11379,7.1976,56.159
0.11382,7.0139,58.635
0.11386,6.7135,61.019
0.1139,6.3022,63.268
0.11394,5.7877,65.34
0.11397,5.1795,67.2
0.11401,4.4888,68.813
0.11405,3.7284,70.151
0.11409,2.9122,71.191
0.11413,2.0551,71.914
0.11416,1.1727,72.308
0.1142,0.28124,72.366
0.11424,-0.60323,72.089
0.11428,-1.4646,71.482
0.11428,-1.5315,71.42
0.11428,-1.5315,71.42
0.11432,-2.3505,70.47
0.11436,-3.1149,69.221
0.11439,-3.8109,67.696
0.11443,-4.4261,65.924
0.11447,-4.9496,63.938
0.11451,-5.372,61.773
0.11454,-5.6861,59.471
0.11458,-5.8863,57.071
0.11462,-5.9693,54.619
0.11466,-5.9339,52.16
0.1147,-5.781,49.736
0.11473,-5.5137,47.393
0.11477,-5.1369,45.173
0.11481,-4.6579,43.115
0.11485,-4.0856,41.257
0.11488,-3.4304,39.631
0.11492,-2.7044,38.268
0.11496,-1.9211,37.19
0.115,-1.0946,36.417
0.11504,-0.24023,35.962
0.11507,0.62656,35.832
0.11511,1.49,36.03
0.11515,2.3344,36.55
0.11519,3.1444,37.383
0.11522,3.9055,38.512
0.11526,4.604,39.918
0.1153,5.2274,41.572
0.11534,5.7645,43.445
0.11538,6.2058,45.503
0.11541,6.5437,47.707
0.11545,6.7721,50.017
0.11549,6.8874,52.391
0.11553,6.8876,54.786
0.11556,6.773,57.159
0.1156,6.5461,59.466
0.11564,6.211,61.666
0.11568,5.7742,63.72
0.11572,5.2438,65.589
0.11575,4.6296,67.242
0.11579,3.943,68.648
0.11583,3.1964,69.783
0.11587,2.4037,70.626
0.1159,1.5793,71.163
0.11594,0.73815,71.385
0.11598,-0.10433,71.289
0.11602,-0.93289,70.877
0.11606,-1.7325,70.157
0.11609,-2.4888,69.143
0.11613,-3.188,67.855
0.11617,-3.8178,66.316
0.11621,-4.3668,64.554
0.11625,-4.8253,62.603
0.11628,-5.1851,60.498
0.11632,-5.4401,58.278
0.11636,-5.5859,55.982
0.1164,-5.62,53.654
0.11643,-5.5422,51.334
0.11647,-5.354,49.066
0.11651,-5.0592,46.89
0.11655,-4.6634,44.845
0.11659,-4.1739,42.968
0.11662,-3.5997,41.293
0.11666,-2.9516,39.85
0.1167,-2.2414,38.665
0.11674,-1.4822,37.757
0.11677,-0.6878,37.144
0.11681,0.12726,36.835
0.11685,0.94813,36.835
0.11689,1.7599,37.144
0.11693,2.5479,37.755
0.11696,3.2977,38.657
0.117,3.9961,39.832
0.11704,4.6303,41.259
0.11708,5.189,42.911
0.11711,5.6624,44.757
0.11715,6.042,46.764
0.11717,6.1763,47.678
0.11717,6.1763,47.678
0.11721,6.4102,49.85
0.11724,6.5374,52.09
0.11728,6.5559,54.357
0.11732,6.4656,56.609
0.11736,6.2684,58.805
0.1174,5.9681,60.907
0.11743,5.5704,62.877
0.11747,5.0826,64.678
0.11751,4.5139,66.278
0.11754,4.0529,67.305
0.11756,3.6785,68
0.11758,3.1775,68.767
0.11762,2.4286,69.618
0.11766,1.6471,70.176
0.1177,0.84724,70.434
0.11774,0.043916,70.386
0.11777,-0.74813,70.035
0.11781,-1.5144,69.388
0.11785,-2.2408,68.456
0.11789,-2.9141,67.259
0.11793,-3.522,65.818
0.11796,-4.0537,64.161
0.118,-4.4994,62.319
0.11804,-4.8512,60.325
0.11808,-5.103,58.218
0.11812,-5.2502,56.035
0.11815,-5.2905,53.818
0.11819,-5.2234,51.606
0.11823,-5.0504,49.441
0.11827,-4.7748,47.363
0.11831,-4.402,45.408
0.11834,-3.939,43.613
0.11838,-3.3946,42.011
0.11842,-2.7788,40.63
0.11846,-2.1033,39.495
0.1185,-1.3805,38.627
0.11853,-0.62392,38.04
0.11857,0.15256,37.746
0.11861,0.93457,37.748
0.11865,1.7077,38.046
0.11869,2.4578,38.634
0.11873,3.1711,39.501
0.11876,3.8345,40.628
0.1188,4.4361,41.997
0.11884,4.9649,43.579
0.11888,5.4113,45.347
0.11892,5.7675,47.267
0.11895,6.0271,49.303
0.11899,6.1855,51.418
