time,T [Nm],w [rad/s]
0.0017637,4.6489,631.36
0.0017664,2.6874,631.43
0.0017691,0.72527,631.45
0.0017718,-1.2371,631.41
0.0017745,-3.1994,631.32
0.0017773,-5.1611,631.17
0.00178,-7.1218,630.98
0.0017827,-9.0811,630.73
0.0017861,-11.561,630.33
0.0017895,-14.037,629.86
0.001793,-16.508,629.29
0.0017964,-18.974,628.65
0.0017998,-21.434,627.92
0.0018032,-23.886,627.1
0.0018067,-26.331,626.2
0.0018093,-28.208,625.45
0.001812,-30.079,624.65
0.0018146,-31.945,623.8
0.0018172,-33.804,622.91
0.0018199,-35.656,621.96
0.0018225,-37.502,620.96
0.0018252,-39.341,619.92
0.0018278,-41.172,618.83
0.0018304,-42.995,617.69
0.0018331,-44.809,616.5
0.0018357,-46.615,615.26
0.0018384,-48.413,613.98
0.001841,-50.201,612.64
0.0018436,-51.979,611.27
0.0018463,-53.748,609.84
0.0018489,-55.507,608.37
0.0018516,-57.255,606.85
0.0018542,-58.992,605.29
0.0018568,-60.719,603.68
0.0018595,-62.434,602.02
0.0018628,-64.552,599.9
0.0018661,-66.652,597.71
0.0018702,-69.272,594.85
0.0018743,-71.861,591.88
0.0018785,-74.419,588.81
0.0018817,-76.379,586.35
0.0018849,-78.319,583.83
0.0018881,-80.239,581.26
0.0018907,-81.752,579.16
0.0018932,-83.251,577.03
0.0018958,-84.737,574.86
0.001897,-85.468,573.77
0.001897,-85.468,573.77
0.0018996,-86.934,571.54
0.0019021,-88.387,569.27
0.0019047,-89.825,566.97
0.0019072,-91.25,564.63
0.0019098,-92.661,562.26
0.0019123,-94.057,559.85
0.0019149,-95.44,557.4
0.0019175,-96.807,554.92
0.00192,-98.161,552.41
0.0019226,-99.5,549.86
0.0019251,-100.82,547.27
0.0019277,-102.13,544.65
0.0019302,-103.43,542
0.0019328,-104.71,539.32
0.0019353,-105.97,536.6
0.0019384,-107.49,533.26
0.0019415,-108.99,529.87
0.0019455,-110.87,525.46
0.0019495,-112.72,520.97
0.0019535,-114.53,516.42
0.0019574,-116.31,511.79
0.0019614,-118.04,507.09
0.0019642,-119.26,503.69
0.0019671,-120.46,500.26
0.0019699,-121.64,496.79
0.0019728,-122.81,493.29
0.0019756,-123.95,489.76
0.0019784,-125.08,486.2
0.0019813,-126.19,482.6
0.0019841,-127.28,478.97
0.001987,-128.35,475.32
0.0019898,-129.4,471.63
0.0019926,-130.44,467.91
0.0019955,-131.45,464.16
0.0019983,-132.45,460.39
0.0020012,-133.43,456.59
0.002004,-134.4,452.76
0.0020068,-135.34,448.9
0.0020097,-136.27,445.02
0.0020125,-137.18,441.11
0.0020154,-138.08,437.17
0.0020188,-139.14,432.33
0.0020223,-140.19,427.46
0.0020267,-141.47,421.26
0.002031,-142.71,415.01
0.0020354,-143.91,408.7
0.0020386,-144.76,404.06
0.0020418,-145.6,399.39
0.002045,-146.41,394.69
0.0020482,-147.21,389.97
0.0020508,-147.83,386.18
0.0020533,-148.44,382.37
0.0020559,-149.03,378.54
0.0020584,-149.62,374.7
0.002061,-150.19,370.85
0.0020635,-150.75,366.98
0.0020661,-151.3,363.1
0.0020687,-151.84,359.2
0.0020712,-152.37,355.29
0.0020738,-152.88,351.37
0.0020763,-153.39,347.43
0.0020789,-153.88,343.48
0.0020814,-154.36,339.52
0.002084,-154.84,335.55
0.0020865,-155.3,331.56
0.0020891,-155.75,327.56
0.0020917,-156.19,323.56
0.0020949,-156.73,318.49
0.0020981,-157.26,313.4
0.0021023,-157.91,306.78
0.0021065,-158.55,300.13
0.0021106,-159.15,293.45
0.0021148,-159.73,286.76
0.002118,-160.16,281.69
0.0021211,-160.57,276.62
0.0021243,-160.96,271.53
0.0021274,-161.34,266.43
0.0021306,-161.71,261.32
0.0021337,-162.07,256.2
0.0021362,-162.35,252.14
0.0021387,-162.61,248.07
0.0021412,-162.87,243.99
0.0021437,-163.12,239.91
0.0021462,-163.37,235.82
0.0021487,-163.6,231.73
0.0021512,-163.83,227.63
0.0021537,-164.06,223.52
0.0021562,-164.27,219.41
0.0021587,-164.48,215.3
0.0021611,-164.68,211.17
0.0021636,-164.88,207.05
0.0021661,-165.07,202.92
0.0021691,-165.29,197.92
0.0021722,-165.5,192.91
0.0021752,-165.7,187.9
0.0021792,-165.96,181.2
0.0021832,-166.19,174.48
0.0021873,-166.42,167.76
0.0021913,-166.63,161.03
0.0021953,-166.82,154.29
0.0021983,-166.95,149.19
0.0022014,-167.08,144.09
0.0022044,-167.2,138.98
0.0022075,-167.31,133.87
0.0022105,-167.42,128.76
0.0022136,-167.51,123.64
0.0022166,-167.6,118.52
0.0022197,-167.68,113.4
0.0022227,-167.75,108.27
0.0022257,-167.81,103.15
0.0022288,-167.87,98.019
0.0022318,-167.92,92.89
0.0022349,-167.96,87.76
0.0022379,-168,82.628
0.002241,-168.02,77.496
0.002244,-168.04,72.363
0.0022471,-168.05,67.23
0.0022501,-168.06,62.096
0.0022538,-168.05,55.813
0.0022576,-168.03,49.53
0.0022623,-168,41.492
0.0022671,-167.94,33.456
0.0022703,-167.89,28.018
0.0022735,-167.84,22.582
0.0022768,-167.77,17.148
0.00228,-167.7,11.717
0.0022832,-167.62,6.2876
0.0022865,-167.53,0.86157
0.0022877,-167.49,-1.1681
0.0022877,-167.49,-1.1681
0.0022909,-167.39,-6.5896
0.0022941,-167.28,-12.008
0.0022967,-167.18,-16.313
0.0022993,-167.08,-20.617
0.0023018,-166.98,-24.917
0.0023044,-166.87,-29.215
0.002307,-166.75,-33.509
0.0023095,-166.62,-37.8
0.0023121,-166.5,-42.088
0.0023147,-166.36,-46.373
0.0023172,-166.22,-50.653
0.0023198,-166.07,-54.93
0.0023224,-165.92,-59.203
0.0023255,-165.72,-64.418
0.0023286,-165.52,-69.627
0.0023318,-165.3,-74.828
0.002336,-164.99,-81.901
0.0023403,-164.66,-88.959
0.0023446,-164.32,-96.003
0.0023489,-163.95,-103.03
0.0023531,-163.57,-110.04
0.0023562,-163.28,-115.09
0.0023593,-162.98,-120.12
0.0023624,-162.66,-125.15
0.0023655,-162.34,-130.16
0.0023685,-162.01,-135.17
0.0023716,-161.66,-140.16
0.0023747,-161.31,-145.15
0.0023778,-160.94,-150.12
0.0023808,-160.56,-155.08
0.0023839,-160.16,-160.03
0.002387,-159.76,-164.97
0.0023901,-159.34,-169.89
0.0023932,-158.91,-174.8
0.0023962,-158.47,-179.7
0.0023993,-158.01,-184.58
0.0024024,-157.54,-189.45
0.0024055,-157.06,-194.3
0.0024092,-156.45,-200.2
0.002413,-155.82,-206.08
0.0024181,-154.94,-213.98
0.0024231,-154.01,-221.83
0.0024265,-153.38,-227
0.0024299,-152.72,-232.15
0.0024332,-152.05,-237.27
0.0024366,-151.36,-242.37
0.0024399,-150.65,-247.45
0.0024433,-149.93,-252.51
0.0024466,-149.18,-257.54
0.00245,-148.41,-262.54
0.0024527,-147.78,-266.51
0.0024554,-147.14,-270.46
0.002458,-146.49,-274.39
0.0024607,-145.82,-278.31
0.0024634,-145.15,-282.21
0.0024661,-144.45,-286.08
0.0024687,-143.75,-289.94
0.0024714,-143.03,-293.78
0.0024741,-142.29,-297.61
0.0024768,-141.54,-301.41
0.0024794,-140.78,-305.19
0.0024827,-139.81,-309.85
0.0024861,-138.82,-314.49
0.0024901,-137.6,-320.05
0.0024952,-135.99,-327.06
0.0025003,-134.32,-333.98
0.0025038,-133.15,-338.67
0.0025073,-131.95,-343.32
0.0025108,-130.72,-347.92
0.0025143,-129.47,-352.49
0.0025178,-128.19,-357
0.0025213,-126.89,-361.48
0.0025241,-125.83,-365.01
0.0025269,-124.75,-368.52
0.0025297,-123.65,-372
0.0025325,-122.54,-375.44
0.0025353,-121.41,-378.85
0.0025381,-120.26,-382.23
0.0025409,-119.09,-385.58
0.0025437,-117.91,-388.9
0.0025465,-116.71,-392.18
0.0025493,-115.49,-395.43
0.0025521,-114.25,-398.64
0.0025549,-113,-401.82
0.0025577,-111.73,-404.97
0.0025611,-110.15,-408.77
0.0025645,-108.54,-412.52
0.0025687,-106.55,-416.99
0.0025741,-103.91,-422.68
0.0025795,-101.2,-428.22
0.0025838,-98.998,-432.54
0.0025881,-96.751,-436.77
0.0025914,-95.035,-439.88
0.0025946,-93.297,-442.93
0.0025978,-91.536,-445.93
0.0026011,-89.752,-448.87
0.0026043,-87.947,-451.75
0.0026076,-86.121,-454.58
0.0026108,-84.272,-457.34
0.002614,-82.403,-460.05
0.0026173,-80.513,-462.69
0.0026205,-78.602,-465.27
0.0026238,-76.671,-467.79
0.002627,-74.72,-470.24
0.0026303,-72.749,-472.63
0.0026335,-70.759,-474.96
0.0026367,-68.751,-477.22
0.00264,-66.724,-479.42
0.002644,-64.197,-482.04
0.002648,-61.644,-484.56
0.0026536,-58.044,-487.9
0.0026591,-54.396,-491.04
0.0026631,-51.782,-493.14
0.0026671,-49.146,-495.13
0.002671,-46.489,-497.02
0.0026741,-44.413,-498.42
0.0026772,-42.326,-499.75
0.0026802,-40.228,-501.02
0.0026833,-38.119,-502.22
0.0026864,-36.001,-503.36
0.0026894,-33.873,-504.43
0.0026925,-31.737,-505.44
0.0026955,-29.657,-506.35
0.0026955,-29.657,-506.35
0.0026986,-27.504,-507.23
0.0027016,-25.345,-508.04
0.0027047,-23.179,-508.79
0.0027078,-21.007,-509.47
0.0027108,-18.829,-510.08
0.0027139,-16.646,-510.62
0.002717,-14.459,-511.1
0.0027208,-11.75,-511.6
0.0027246,-9.0356,-511.99
0.00273,-5.1866,-512.37
0.0027353,-1.3335,-512.55
0.002739,1.2943,-512.55
0.0027427,3.9216,-512.45
0.0027463,6.5473,-512.26
0.00275,9.1706,-511.97
0.0027537,11.79,-511.59
0.0027573,14.406,-511.11
0.002761,17.015,-510.53
0.0027639,19.085,-510
0.0027668,21.151,-509.42
0.0027697,23.211,-508.77
0.0027726,25.266,-508.06
0.0027756,27.314,-507.3
0.0027785,29.357,-506.47
0.0027814,31.392,-505.59
0.0027843,33.42,-504.64
0.0027872,35.44,-503.64
0.0027901,37.452,-502.58
0.002793,39.455,-501.46
0.0027967,41.967,-499.96
0.0028004,44.464,-498.37
0.0028051,47.623,-496.22
0.002811,51.597,-493.27
0.002815,54.214,-491.17
0.0028189,56.808,-488.97
0.0028229,59.378,-486.67
0.0028269,61.925,-484.27
0.0028308,64.446,-481.77
0.0028339,66.404,-479.74
0.002837,68.346,-477.65
0.0028401,70.271,-475.5
0.0028432,72.178,-473.29
0.0028463,74.069,-471.02
0.0028494,75.941,-468.7
0.0028525,77.795,-466.31
0.0028556,79.631,-463.87
0.0028587,81.448,-461.37
0.0028618,83.246,-458.82
0.002865,85.025,-456.21
0.0028681,86.784,-453.54
0.0028712,88.523,-450.82
0.0028749,90.609,-447.45
0.0028787,92.665,-444
0.0028835,95.233,-439.5
0.0028897,98.466,-433.53
0.0028936,100.51,-429.57
0.0028976,102.52,-425.53
0.0029016,104.49,-421.42
0.0029056,106.43,-417.22
0.0029096,108.33,-412.94
0.0029127,109.82,-409.5
0.0029159,111.28,-406.02
0.002919,112.72,-402.48
0.0029222,114.13,-398.91
0.0029254,115.52,-395.28
0.0029285,116.89,-391.62
0.0029317,118.24,-387.91
0.0029348,119.57,-384.16
0.002938,120.87,-380.37
0.0029411,122.15,-376.54
0.0029443,123.41,-372.66
0.0029475,124.64,-368.75
0.0029506,125.85,-364.8
0.0029546,127.35,-359.79
0.0029585,128.8,-354.72
0.0029639,130.71,-347.79
0.0029692,132.56,-340.75
0.0029746,134.35,-333.62
0.0029786,135.64,-328.25
0.0029826,136.9,-322.82
0.0029865,138.12,-317.35
0.0029905,139.31,-311.83
0.0029937,140.24,-307.41
0.0029969,141.14,-302.96
0.003,142.02,-298.48
0.0030032,142.89,-293.97
0.0030064,143.73,-289.44
0.0030095,144.55,-284.88
0.0030127,145.36,-280.3
0.0030159,146.15,-275.69
0.003019,146.91,-271.05
0.0030222,147.66,-266.4
0.0030254,148.39,-261.71
0.0030285,149.1,-257.01
0.0030325,149.98,-251.03
0.0030365,150.82,-245.02
0.0030419,151.91,-236.93
0.0030485,153.17,-226.95
0.0030506,153.58,-223.62
0.0030506,153.58,-223.62
0.0030556,154.48,-215.9
0.0030594,155.13,-210.1
0.0030632,155.76,-204.28
0.0030669,156.36,-198.43
0.0030707,156.95,-192.57
0.0030744,157.51,-186.68
0.0030782,158.06,-180.77
0.0030819,158.58,-174.84
0.0030857,159.08,-168.89
0.0030894,159.57,-162.92
0.0030932,160.03,-156.94
0.0030969,160.48,-150.93
0.0031007,160.91,-144.92
0.0031044,161.32,-138.88
0.0031082,161.72,-132.83
0.0031119,162.09,-126.77
0.0031169,162.57,-118.67
0.0031236,163.16,-107.87
0.0031279,163.51,-100.82
0.0031322,163.85,-93.757
0.0031366,164.16,-86.679
0.0031409,164.45,-79.589
0.0031452,164.73,-72.486
0.0031486,164.93,-66.986
0.0031519,165.12,-61.479
0.0031553,165.3,-55.967
0.0031586,165.46,-50.449
0.003162,165.62,-44.926
0.0031653,165.76,-39.398
0.0031686,165.9,-33.866
0.003172,166.02,-28.329
0.0031753,166.14,-22.789
0.0031787,166.24,-17.245
0.003182,166.33,-11.698
0.0031854,166.42,-6.1483
0.0031896,166.51,0.7908
0.00319,166.52,1.6188
0.00319,166.52,1.6188
0.0031942,166.59,8.5614
0.0032005,166.68,18.959
0.0032067,166.73,29.36
0.0032117,166.74,37.553
0.0032166,166.74,45.746
0.0032203,166.72,51.835
0.0032239,166.69,57.922
0.0032276,166.65,64.008
0.0032313,166.6,70.092
0.0032349,166.54,76.174
0.0032386,166.46,82.253
0.0032423,166.38,88.329
0.0032459,166.28,94.402
0.0032496,166.18,100.47
0.0032532,166.06,106.53
0.0032569,165.92,112.59
0.0032606,165.78,118.65
0.0032642,165.63,124.7
0.0032686,165.42,131.95
0.003273,165.21,139.19
0.0032792,164.87,149.4
0.0032855,164.49,159.58
0.0032904,164.16,167.71
0.0032954,163.81,175.83
0.0032991,163.53,181.9
0.0033028,163.23,187.96
0.0033066,162.92,194.01
0.0033103,162.6,200.04
0.003314,162.26,206.07
0.0033177,161.91,212.08
0.0033215,161.54,218.07
0.0033252,161.15,224.06
0.0033287,160.78,229.62
0.0033287,160.78,229.62
0.0033324,160.36,235.58
0.0033361,159.93,241.51
0.0033398,159.48,247.44
0.0033436,159.01,253.34
0.0033482,158.41,260.62
0.0033528,157.78,267.87
0.0033597,156.78,278.76
0.0033642,156.09,285.72
0.0033687,155.39,292.65
0.0033732,154.65,299.55
0.0033776,153.88,306.41
0.0033821,153.09,313.24
0.0033856,152.44,318.6
0.0033892,151.77,323.94
0.0033927,151.08,329.25
0.0033962,150.37,334.54
0.0033997,149.64,339.8
0.0034033,148.89,345.03
0.0034068,148.12,350.24
0.0034103,147.33,355.42
0.0034138,146.52,360.57
0.0034174,145.69,365.7
0.0034209,144.83,370.79
0.0034254,143.72,377.19
0.0034298,142.56,383.54
0.0034362,140.85,392.54
0.0034426,139.06,401.42
0.0034468,137.85,407.17
0.003451,136.6,412.86
0.0034551,135.32,418.51
0.0034593,134,424.1
0.0034635,132.65,429.64
0.0034677,131.27,435.11
0.0034719,129.84,440.53
0.003476,128.38,445.89
0.0034802,126.89,451.18
0.0034844,125.36,456.42
0.0034886,123.79,461.58
0.0034928,122.18,466.68
0.0034969,120.54,471.72
0.0035011,118.86,476.68
0.0035053,117.14,481.57
0.0035112,114.66,488.31
0.0035183,111.55,496.32
0.0035228,109.54,501.23
0.0035273,107.49,506.04
0.0035317,105.4,510.77
0.0035362,103.26,515.39
0.0035407,101.08,519.92
0.0035452,98.861,524.35
0.0035497,96.598,528.68
0.0035532,94.766,532.06
0.0035568,92.907,535.37
0.0035604,91.022,538.62
0.0035639,89.112,541.79
0.0035675,87.176,544.9
0.0035711,85.215,547.94
0.0035746,83.23,550.91
0.003579,80.794,554.4
0.0035833,78.323,557.8
0.0035887,75.184,561.89
0.003596,70.874,567.13
0.0036006,68.066,570.31
0.0036053,65.222,573.37
0.0036099,62.344,576.29
0.0036146,59.431,579.08
0.0036193,56.487,581.73
0.003623,54.112,583.75
0.0036267,51.719,585.68
0.0036304,49.307,587.53
0.0036342,46.878,589.28
0.0036379,44.432,590.94
0.0036416,41.97,592.5
0.0036453,39.493,593.98
0.0036491,37.002,595.37
0.0036528,34.498,596.66
0.0036565,31.981,597.85
0.0036612,28.796,599.23
0.0036613,28.735,599.25
0.0036613,28.735,599.25
0.003666,25.534,600.47
0.0036734,20.466,602.09
0.0036783,17.084,602.95
0.0036832,13.692,603.65
0.0036881,10.292,604.19
0.003693,6.885,604.55
0.0036979,3.4744,604.75
0.0037017,0.82502,604.79
0.0037055,-1.8243,604.73
0.0037093,-4.4726,604.57
0.0037131,-7.1188,604.31
0.0037169,-9.7618,603.95
0.0037207,-12.401,603.48
0.0037245,-15.034,602.92
0.0037283,-17.662,602.25
0.0037321,-20.282,601.49
0.0037359,-22.894,600.63
0.0037408,-26.23,599.37
0.0037457,-29.55,597.96
0.0037532,-34.629,595.46
0.003758,-37.868,593.65
0.0037629,-41.083,591.69
0.0037677,-44.271,589.57
0.0037726,-47.433,587.3
0.0037774,-50.565,584.88
0.0037813,-53.046,582.83
0.0037851,-55.506,580.69
0.003789,-57.945,578.45
0.0037929,-60.362,576.12
0.0037967,-62.756,573.7
0.0038006,-65.126,571.19
0.0038045,-67.472,568.58
0.0038083,-69.792,565.88
0.0038122,-72.087,563.1
0.003817,-74.876,559.55
0.0038217,-77.624,555.87
0.0038283,-81.331,550.6
0.0038348,-84.957,545.09
0.0038414,-88.499,539.34
0.0038461,-90.989,535.08
0.0038508,-93.433,530.7
0.0038555,-95.832,526.2
0.0038602,-98.185,521.6
0.0038649,-100.49,516.88
0.0038696,-102.75,512.06
0.0038743,-104.96,507.13
0.003879,-107.13,502.1
0.0038836,-109.25,496.97
0.0038883,-111.32,491.75
0.003893,-113.34,486.42
0.0038977,-115.32,481.01
0.003904,-117.87,473.64
0.0039117,-120.92,464.33
0.0039166,-122.78,458.32
0.0039215,-124.59,452.21
0.0039264,-126.35,446.02
0.00393,-127.61,441.42
0.00393,-127.61,441.42
0.0039349,-129.28,435.08
0.0039398,-130.9,428.66
0.0039447,-132.48,422.17
0.0039496,-134,415.59
0.0039545,-135.48,408.95
0.0039594,-136.91,402.23
0.0039643,-138.29,395.45
0.0039692,-139.62,388.6
0.0039741,-140.91,381.68
0.003979,-142.16,374.71
0.0039866,-144,363.77
0.0039942,-145.74,352.7
0.0039997,-146.95,344.55
0.0040053,-148.1,336.34
0.0040097,-148.97,329.81
0.004014,-149.82,323.23
0.0040184,-150.63,316.62
0.0040228,-151.41,309.97
0.0040272,-152.16,303.29
0.0040315,-152.89,296.58
0.0040359,-153.58,289.84
0.0040403,-154.25,283.07
0.0040447,-154.89,276.27
0.004049,-155.5,269.44
0.0040534,-156.09,262.59
0.0040593,-156.83,253.42
0.004067,-157.74,241.26
0.0040746,-158.57,229.04
0.00408,-159.11,220.44
0.0040854,-159.62,211.82
0.0040908,-160.09,203.16
0.004095,-160.44,196.34
0.0040993,-160.77,189.5
0.0041035,-161.08,182.65
0.0041078,-161.37,175.78
0.004112,-161.64,168.91
0.0041162,-161.89,162.02
0.0041205,-162.12,155.13
0.0041247,-162.33,148.22
0.004129,-162.53,141.31
0.0041344,-162.75,132.49
0.0041398,-162.95,123.65
0.004148,-163.2,110.26
0.0041531,-163.32,101.75
0.0041583,-163.41,93.244
0.0041635,-163.49,84.73
0.0041687,-163.53,76.214
0.0041739,-163.56,67.696
0.0041791,-163.56,59.179
0.0041843,-163.53,50.662
0.0041895,-163.48,42.148
0.0041947,-163.41,33.638
0.0041999,-163.31,25.132
0.004205,-163.18,16.633
0.0042102,-163.03,8.1413
0.0042154,-162.86,-0.34164
0.0042166,-162.82,-2.1883
0.0042166,-162.82,-2.1883
0.0042247,-162.49,-15.472
0.0042302,-162.22,-24.514
0.0042358,-161.93,-33.54
0.0042414,-161.6,-42.549
0.0042469,-161.25,-51.538
0.0042525,-160.86,-60.507
0.0042568,-160.54,-67.512
0.0042612,-160.19,-74.502
0.0042655,-159.82,-81.476
0.0042698,-159.44,-88.434
0.0042742,-159.03,-95.374
0.0042785,-158.6,-102.3
0.0042829,-158.15,-109.2
0.0042872,-157.67,-116.08
0.0042929,-157.02,-125
0.0042998,-156.17,-135.81
0.0043083,-155.05,-149.02
0.0043144,-154.17,-158.58
0.0043206,-153.23,-168.08
0.0043253,-152.48,-175.37
0.0043301,-151.69,-182.62
0.0043349,-150.87,-189.83
0.0043396,-150.01,-197.01
0.0043444,-149.12,-204.14
0.0043491,-148.2,-211.22
0.0043539,-147.24,-218.27
0.0043587,-146.24,-225.26
0.0043634,-145.2,-232.21
0.0043682,-144.13,-239.1
0.0043744,-142.67,-248.04
0.0043826,-140.63,-259.72
0.0043884,-139.14,-267.76
0.0043941,-137.58,-275.72
0.0043998,-135.97,-283.59
0.0044056,-134.29,-291.36
0.0044113,-132.54,-299.04
0.0044159,-131.13,-305.01
0.0044204,-129.67,-310.91
0.0044249,-128.18,-316.74
0.0044294,-126.64,-322.51
0.0044339,-125.06,-328.21
0.0044385,-123.44,-333.83
0.004443,-121.78,-339.38
0.0044486,-119.65,-346.18
0.0044542,-117.46,-352.85
0.004463,-113.89,-363.05
0.0044686,-111.53,-369.4
0.0044743,-109.11,-375.61
0.0044799,-106.61,-381.69
0.0044855,-104.05,-387.62
0.0044911,-101.43,-393.4
0.0044968,-98.74,-399.04
0.0045024,-95.987,-404.52
0.004508,-93.17,-409.85
0.0045116,-91.367,-413.12
0.0045116,-91.367,-413.12
0.0045172,-88.449,-418.18
0.0045228,-85.469,-423.08
0.0045284,-82.43,-427.8
0.0045359,-78.296,-433.82
0.0045434,-74.062,-439.53
0.0045509,-69.731,-444.91
0.0045566,-66.39,-448.77
0.0045622,-62.998,-452.44
0.0045679,-59.557,-455.91
0.0045736,-56.069,-459.19
0.0045792,-52.537,-462.27
0.0045849,-48.963,-465.15
0.0045905,-45.349,-467.82
0.0045962,-41.698,-470.29
0.0046019,-38.012,-472.55
0.0046075,-34.296,-474.6
0.0046153,-29.186,-477.05
0.004623,-24.03,-479.11
0.0046307,-18.837,-480.76
0.0046364,-14.984,-481.73
0.0046421,-11.119,-482.47
0.0046478,-7.2441,-483
0.0046535,-3.3632,-483.3
0.0046592,0.52042,-483.38
0.0046649,4.4033,-483.24
0.0046706,8.2821,-482.88
0.0046763,12.153,-482.3
0.004682,16.014,-481.5
0.0046877,19.861,-480.48
0.0046962,25.586,-478.54
0.0047048,31.261,-476.12
0.0047113,35.569,-473.93
0.0047179,39.837,-471.47
0.004723,43.17,-469.33
0.0047282,46.474,-467.03
0.0047333,49.746,-464.55
0.0047385,52.985,-461.9
0.0047436,56.188,-459.09
0.0047488,59.354,-456.12
0.0047539,62.48,-452.98
0.0047591,65.566,-449.68
0.0047653,69.237,-445.49
0.0047715,72.843,-441.07
0.004781,78.215,-433.91
0.0047869,81.432,-429.26
0.0047927,84.586,-424.42
0.0047985,87.676,-419.41
0.0048043,90.7,-414.22
0.0048102,93.657,-408.85
0.004816,96.546,-403.31
0.0048218,99.366,-397.61
0.0048277,102.12,-391.74
0.0048335,104.8,-385.72
0.0048393,107.41,-379.54
0.0048423,108.7,-376.35
0.0048423,108.7,-376.35
0.0048481,111.21,-369.95
0.0048577,115.18,-359.08
0.0048639,117.63,-351.89
0.0048701,120.01,-344.55
0.0048763,122.3,-337.07
0.0048824,124.51,-329.46
0.0048886,126.65,-321.7
0.0048948,128.71,-313.82
0.004901,130.69,-305.81
0.0049072,132.6,-297.69
0.0049133,134.43,-289.45
0.0049195,136.18,-281.1
0.0049257,137.87,-272.64
0.0049355,140.4,-259.01
0.004942,141.96,-249.92
0.0049484,143.46,-240.74
0.0049549,144.88,-231.46
0.0049613,146.23,-222.09
0.0049678,147.51,-212.64
0.0049742,148.72,-203.11
0.0049807,149.87,-193.5
0.0049871,150.96,-183.82
0.0049936,151.98,-174.07
0.005,152.94,-164.26
0.0050064,153.85,-154.4
0.0050165,155.14,-138.98
0.0050228,155.89,-129.15
0.0050291,156.58,-119.27
0.0050355,157.23,-109.36
0.0050418,157.83,-99.401
0.0050481,158.38,-89.409
0.0050545,158.89,-79.385
0.0050608,159.35,-69.332
0.0050671,159.76,-59.251
0.0050735,160.13,-49.145
0.0050798,160.46,-39.018
0.0050879,160.82,-26.09
0.0050981,161.19,-9.675
0.0051057,161.39,2.5239
0.0051057,161.39,2.586
0.0051057,161.39,2.586
0.0051133,161.54,14.797
0.005119,161.61,24.003
0.0051247,161.65,33.212
0.0051305,161.67,42.421
0.0051362,161.65,51.63
0.0051419,161.6,60.837
0.0051476,161.52,70.039
0.0051533,161.41,79.236
0.005159,161.27,88.424
0.0051668,161.03,100.95
0.0051773,160.61,117.75
0.005185,160.23,130.02
0.0051927,159.8,142.27
0.0051985,159.43,151.52
0.0052043,159.02,160.75
0.0052102,158.58,169.96
0.005216,158.11,179.13
0.0052218,157.59,188.28
0.0052276,157.04,197.4
0.0052334,156.45,206.48
0.0052405,155.68,217.47
0.0052492,154.65,230.91
0.0052564,153.72,241.92
0.0052636,152.74,252.86
0.0052707,151.68,263.72
0.0052779,150.55,274.51
0.0052851,149.35,285.21
0.0052908,148.35,293.6
0.0052964,147.3,301.94
0.0053021,146.2,310.22
0.0053078,145.06,318.43
0.0053134,143.86,326.58
0.0053207,142.24,336.97
0.0053302,140.01,350.24
0.0053397,137.62,363.3
0.0053469,135.69,373.16
0.0053542,133.65,382.88
0.0053615,131.53,392.44
0.0053648,130.52,396.78
0.0053648,130.52,396.78
0.0053706,128.71,404.24
0.0053764,126.85,411.6
0.0053822,124.91,418.85
0.005388,122.91,425.98
0.0053938,120.85,433
0.0054015,118.01,442.12
0.0054117,114.05,453.88
0.0054187,111.22,461.72
0.0054257,108.29,469.36
0.0054328,105.26,476.78
0.0054398,102.13,483.99
0.0054468,98.903,490.98
0.0054538,95.583,497.73
0.0054608,92.169,504.25
0.0054679,88.662,510.53
0.0054749,85.063,516.55
0.0054837,80.401,523.78
0.0054926,75.603,530.59
0.0055014,70.673,536.97
0.0055085,66.653,541.74
0.0055155,62.557,546.22
0.0055226,58.389,550.41
0.0055296,54.152,554.31
0.0055367,49.852,557.9
0.0055437,45.492,561.19
0.0055508,41.078,564.17
0.0055578,36.614,566.83
0.0055677,30.28,570.03
0.0055776,23.873,572.61
0.0055853,18.872,574.16
0.0055929,13.844,575.33
0.0056006,8.796,576.12
0.0056082,3.7365,576.51
0.0056159,-1.3272,576.52
0.0056236,-6.3874,576.14
